Order_ID,Customer_ID,Sales_Date,Sales_Amount,Product_Category
ORD03407,C0029,2024-07-09,9878,Electronics
ORD03408,C0132,2024-11-25,71651,Electronics
ORD03409,C0135,2025-05-04,2146,Office Supplies
ORD03410,C0496,2024-01-26,66280,Electronics
ORD03411,C0300,2024-07-03,61469,Office Supplies
ORD03412,C0330,2025-01-06,59800,Furniture
ORD03413,C0375,2024-07-16,54703,Office Supplies
ORD03414,C0148,2024-06-16,44263,Furniture
ORD03415,C0092,2025-11-24,41578,Office Supplies
ORD03416,C0237,2024-03-03,23575,Furniture
ORD03417,C0320,2024-04-20,42733,Office Supplies
ORD03418,C0150,2025-02-12,54174,Furniture
ORD03419,C0311,2025-10-02,18248,Electronics
ORD03420,C0248,2025-12-16,23840,Office Supplies
ORD03421,C0236,2024-06-01,18241,Electronics
ORD03422,C0359,2024-04-28,69581,Office Supplies
ORD03423,C0225,2024-01-27,67685,Furniture
ORD03424,C0483,2025-12-09,32566,Electronics
ORD03425,C0424,2024-11-05,37259,Furniture
ORD03426,C0119,2025-08-19,58601,Furniture
ORD03427,C0448,2024-02-17,72950,Electronics
ORD03428,C0292,2025-10-31,3668,Office Supplies
ORD03429,C0103,2025-06-09,43228,Furniture
ORD03430,C0359,2025-09-01,66747,Electronics
ORD03431,C0490,2024-05-21,74023,Furniture
ORD03432,C0143,2024-01-02,21137,Furniture
ORD03433,C0265,2024-07-23,56036,Office Supplies
ORD03434,C0068,2025-11-05,50615,Office Supplies
ORD03435,C0497,2024-10-09,39807,Electronics
ORD03436,C0351,2025-11-25,39446,Furniture
ORD03437,C0307,2024-02-26,35599,Furniture
ORD03438,C0234,2024-11-30,11740,Furniture
ORD03439,C0121,2025-05-17,22854,Furniture
ORD03440,C0458,2025-10-15,3345,Furniture
ORD03441,C0011,2025-07-06,17930,Electronics
ORD03442,C0350,2025-06-13,20209,Electronics
ORD03443,C0491,2025-11-30,3133,Electronics
ORD03444,C0350,2025-10-13,23582,Office Supplies
ORD03445,C0242,2025-07-03,2122,Furniture
ORD03446,C0327,2025-05-08,73386,Electronics
ORD03447,C0321,2024-10-01,56303,Furniture
ORD03448,C0324,2024-11-17,27546,Electronics
ORD03449,C0313,2024-05-30,20560,Electronics
ORD03450,C0488,2024-06-23,16852,Electronics
ORD03451,C0264,2025-07-14,14565,Furniture
ORD03452,C0320,2024-01-22,27843,Furniture
ORD03453,C0420,2025-07-03,29449,Electronics
ORD03454,C0368,2024-06-02,30837,Electronics
ORD03455,C0254,2024-05-27,30556,Furniture
ORD03456,C0133,2024-05-21,36117,Electronics
ORD03457,C0461,2025-02-05,8589,Office Supplies
ORD03458,C0110,2025-07-23,69818,Office Supplies
ORD03459,C0342,2024-03-24,34330,Office Supplies
ORD03460,C0300,2025-10-25,78970,Furniture
ORD03461,C0278,2025-11-16,22856,Office Supplies
ORD03462,C0085,2024-08-07,26107,Electronics
ORD03463,C0091,2025-05-29,40465,Furniture
ORD03464,C0387,2025-02-08,16658,Office Supplies
ORD03465,C0299,2025-08-03,59288,Electronics
ORD03466,C0024,2025-06-04,13295,Office Supplies
ORD03467,C0205,2024-07-20,20229,Electronics
ORD03468,C0123,2025-10-20,30724,Furniture
ORD03469,C0480,2025-12-10,42681,Office Supplies
ORD03470,C0484,2025-11-28,24405,Electronics
ORD03471,C0399,2024-09-23,46185,Office Supplies
ORD03472,C0183,2024-11-05,34732,Furniture
ORD03473,C0068,2024-06-07,63662,Electronics
ORD03474,C0366,2024-02-22,35620,Office Supplies
ORD03475,C0465,2025-09-17,65542,Furniture
ORD03476,C0396,2024-09-17,22666,Electronics
ORD03477,C0337,2024-12-17,60302,Electronics
ORD03478,C0017,2024-08-11,65437,Furniture
ORD03479,C0264,2025-01-08,7842,Office Supplies
ORD03480,C0109,2025-03-24,36235,Electronics
ORD03481,C0075,2024-02-21,7843,Furniture
ORD03482,C0338,2024-01-05,73186,Electronics
ORD03483,C0002,2025-10-16,60588,Furniture
ORD03484,C0125,2025-03-21,51047,Furniture
ORD03485,C0390,2025-01-07,67551,Furniture
ORD03486,C0298,2025-06-15,58903,Furniture
ORD03487,C0489,2024-04-05,42573,Furniture
ORD03488,C0431,2024-08-27,30659,Electronics
ORD03489,C0171,2024-08-15,66737,Electronics
ORD03490,C0256,2025-08-26,5885,Electronics
ORD03491,C0127,2025-06-30,78610,Furniture
ORD03492,C0401,2025-11-22,8342,Furniture
ORD03493,C0224,2025-08-31,38938,Office Supplies
ORD03494,C0426,2025-04-14,50783,Electronics
ORD03495,C0488,2025-09-18,23120,Furniture
ORD03496,C0481,2025-06-21,16702,Electronics
ORD03497,C0381,2025-11-23,6756,Furniture
ORD03498,C0311,2025-10-09,53535,Electronics
ORD03499,C0144,2025-07-07,5715,Office Supplies
ORD03500,C0409,2025-09-20,47291,Electronics
ORD03501,C0082,2024-09-25,18410,Furniture
ORD03502,C0168,2025-03-12,16183,Furniture
ORD03503,C0367,2024-09-08,59538,Electronics
ORD03504,C0028,2024-03-21,63378,Office Supplies
ORD03505,C0355,2024-01-24,9341,Electronics
ORD03506,C0229,2024-11-24,44268,Furniture
ORD03507,C0356,2025-02-04,60594,Furniture
ORD03508,C0447,2024-10-28,63903,Electronics
ORD03509,C0189,2024-04-24,6653,Furniture
ORD03510,C0233,2024-11-06,39940,Furniture
ORD03511,C0355,2025-09-11,67596,Office Supplies
ORD03512,C0022,2025-12-27,65350,Electronics
ORD03513,C0359,2025-02-12,64989,Office Supplies
ORD03514,C0252,2025-06-15,68534,Electronics
ORD03515,C0121,2024-01-19,22718,Furniture
ORD03516,C0385,2025-08-12,18766,Electronics
ORD03517,C0346,2025-11-23,1253,Electronics
ORD03518,C0287,2024-08-07,30406,Furniture
ORD03519,C0062,2025-06-30,63890,Electronics
ORD03520,C0400,2024-11-23,42023,Office Supplies
ORD03521,C0010,2024-07-19,26443,Electronics
ORD03522,C0398,2024-08-23,67788,Electronics
ORD03523,C0098,2025-01-13,36320,Electronics
ORD03524,C0054,2024-09-12,58805,Office Supplies
ORD03525,C0113,2024-04-21,20792,Office Supplies
ORD03526,C0293,2025-01-13,4779,Furniture
ORD03527,C0283,2025-06-11,72494,Electronics
ORD03528,C0395,2025-09-23,71925,Furniture
ORD03529,C0360,2025-01-08,75075,Office Supplies
ORD03530,C0237,2024-08-21,19104,Office Supplies
ORD03531,C0091,2025-10-19,77455,Electronics
ORD03532,C0448,2025-05-07,69836,Electronics
ORD03533,C0319,2025-08-27,19776,Office Supplies
ORD03534,C0121,2025-12-18,76372,Office Supplies
ORD03535,C0203,2024-08-03,76753,Electronics
ORD03536,C0323,2024-02-09,55991,Electronics
ORD03537,C0016,2024-10-10,57212,Furniture
ORD03538,C0288,2025-02-28,26758,Electronics
ORD03539,C0394,2024-08-15,72151,Electronics
ORD03540,C0437,2025-01-31,76864,Electronics
ORD03541,C0468,2025-08-08,34742,Office Supplies
ORD03542,C0202,2025-05-06,6120,Furniture
ORD03543,C0333,2025-01-23,71490,Office Supplies
ORD03544,C0209,2024-09-19,36725,Furniture
ORD03545,C0301,2024-03-06,16728,Office Supplies
ORD03546,C0180,2024-03-24,6541,Electronics
ORD03547,C0176,2024-09-26,22820,Furniture
ORD03548,C0399,2024-06-28,43326,Furniture
ORD03549,C0455,2025-04-15,30957,Electronics
ORD03550,C0378,2024-04-14,67073,Office Supplies
ORD03551,C0024,2025-06-22,65792,Electronics
ORD03552,C0173,2025-05-30,40508,Electronics
ORD03553,C0438,2024-08-17,3162,Electronics
ORD03554,C0083,2025-10-18,63310,Electronics
ORD03555,C0249,2025-12-08,49802,Electronics
ORD03556,C0059,2025-12-04,46068,Electronics
ORD03557,C0250,2025-11-13,20292,Electronics
ORD03558,C0036,2024-05-03,35918,Electronics
ORD03559,C0148,2024-03-10,51606,Furniture
ORD03560,C0491,2024-08-27,72059,Electronics
ORD03561,C0214,2025-04-18,58557,Furniture
ORD03562,C0407,2025-08-19,58563,Electronics
ORD03563,C0239,2025-03-27,62100,Electronics
ORD03564,C0335,2025-08-08,67706,Office Supplies
ORD03565,C0141,2025-02-21,4482,Furniture
ORD03566,C0097,2025-12-20,40479,Furniture
ORD03567,C0471,2024-12-05,58719,Furniture
ORD03568,C0460,2024-03-03,50936,Office Supplies
ORD03569,C0119,2024-09-22,70988,Furniture
ORD03570,C0401,2025-10-02,79048,Office Supplies
ORD03571,C0251,2024-04-06,56980,Office Supplies
ORD03572,C0149,2025-02-14,21747,Office Supplies
ORD03573,C0065,2025-08-01,13236,Furniture
ORD03574,C0246,2024-07-16,52064,Electronics
ORD03575,C0167,2024-09-04,79254,Electronics
ORD03576,C0469,2025-07-10,9437,Electronics
ORD03577,C0401,2024-01-14,4058,Electronics
ORD03578,C0247,2025-12-20,62720,Office Supplies
ORD03579,C0122,2024-04-29,68949,Electronics
ORD03580,C0376,2025-02-22,27654,Furniture
ORD03581,C0328,2024-09-13,10266,Office Supplies
ORD03582,C0277,2025-05-11,7247,Electronics
ORD03583,C0467,2024-07-06,25375,Furniture
ORD03584,C0029,2025-06-11,12594,Office Supplies
ORD03585,C0102,2024-08-24,20672,Electronics
ORD03586,C0244,2024-09-21,39154,Furniture
ORD03587,C0136,2025-11-06,46877,Office Supplies
ORD03588,C0496,2024-10-17,38119,Furniture
ORD03589,C0485,2024-06-13,59155,Office Supplies
ORD03590,C0468,2025-05-21,79604,Electronics
ORD03591,C0149,2024-10-16,58406,Office Supplies
ORD03592,C0374,2025-12-03,61255,Electronics
ORD03593,C0234,2024-11-15,4110,Furniture
ORD03594,C0474,2025-02-05,74145,Furniture
ORD03595,C0231,2025-08-05,76740,Office Supplies
ORD03596,C0134,2024-05-08,1752,Office Supplies
ORD03597,C0396,2025-01-19,16808,Electronics
ORD03598,C0242,2025-03-15,70714,Electronics
ORD03599,C0098,2025-04-08,50261,Electronics
ORD03600,C0421,2025-07-28,18158,Furniture
ORD03601,C0369,2025-09-11,27778,Electronics
ORD03602,C0279,2025-05-19,68867,Furniture
ORD03603,C0289,2024-01-30,79657,Electronics
ORD03604,C0091,2025-05-27,11053,Electronics
ORD03605,C0485,2024-03-25,22149,Furniture
ORD03606,C0112,2024-11-19,73794,Electronics
ORD03607,C0188,2025-03-20,63685,Electronics
ORD03608,C0018,2024-06-26,51957,Electronics
ORD03609,C0088,2025-12-27,43550,Office Supplies
ORD03610,C0053,2025-09-14,27185,Electronics
ORD03611,C0163,2025-03-05,18109,Office Supplies
ORD03612,C0443,2024-10-22,39090,Electronics
ORD03613,C0250,2025-11-19,25023,Office Supplies
ORD03614,C0095,2025-05-27,34310,Electronics
ORD03615,C0371,2024-04-11,22991,Furniture
ORD03616,C0454,2025-12-14,18386,Electronics
ORD03617,C0023,2024-09-28,33187,Electronics
ORD03618,C0024,2025-07-30,10118,Office Supplies
ORD03619,C0081,2025-05-27,16427,Electronics
ORD03620,C0150,2025-05-08,53079,Office Supplies
ORD03621,C0215,2025-03-17,62143,Office Supplies
ORD03622,C0106,2024-01-27,26263,Electronics
ORD03623,C0251,2024-06-22,79215,Office Supplies
ORD03624,C0137,2024-02-21,29318,Furniture
ORD03625,C0180,2024-03-23,28933,Furniture
ORD03626,C0213,2025-11-29,71128,Furniture
ORD03627,C0272,2024-04-25,40724,Office Supplies
ORD03628,C0335,2024-04-14,79048,Office Supplies
ORD03629,C0195,2025-05-21,74840,Office Supplies
ORD03630,C0440,2024-04-12,73956,Furniture
ORD03631,C0417,2024-11-30,9950,Office Supplies
ORD03632,C0079,2024-01-03,67683,Office Supplies
ORD03633,C0140,2025-09-28,56908,Furniture
ORD03634,C0128,2025-06-09,45037,Electronics
ORD03635,C0465,2025-08-06,35389,Electronics
ORD03636,C0192,2025-02-16,71722,Furniture
ORD03637,C0386,2025-11-30,46480,Office Supplies
ORD03638,C0413,2025-08-18,29063,Office Supplies
ORD03639,C0130,2024-02-25,14006,Electronics
ORD03640,C0428,2025-04-17,48654,Electronics
ORD03641,C0281,2025-04-08,63107,Electronics
ORD03642,C0072,2024-12-13,62944,Office Supplies
ORD03643,C0338,2025-12-24,43058,Electronics
ORD03644,C0066,2024-06-27,45082,Office Supplies
ORD03645,C0128,2024-04-30,21513,Electronics
ORD03646,C0491,2025-05-01,23117,Furniture
ORD03647,C0138,2024-10-19,75724,Furniture
ORD03648,C0476,2024-11-18,2557,Electronics
ORD03649,C0349,2024-01-14,60366,Office Supplies
ORD03650,C0163,2025-07-12,18368,Furniture
ORD03651,C0129,2025-03-14,62527,Furniture
ORD03652,C0077,2024-08-31,50173,Furniture
ORD03653,C0342,2025-05-11,69178,Electronics
ORD03654,C0289,2024-01-12,59170,Furniture
ORD03655,C0458,2024-03-23,54361,Electronics
ORD03656,C0279,2024-01-05,53515,Furniture
ORD03657,C0093,2025-02-18,64285,Office Supplies
ORD03658,C0473,2024-11-02,2706,Office Supplies
ORD03659,C0356,2025-08-15,6040,Furniture
ORD03660,C0107,2025-04-22,18855,Electronics
ORD03661,C0317,2024-04-24,66474,Furniture
ORD03662,C0141,2025-06-29,2968,Electronics
ORD03663,C0205,2024-03-11,38448,Office Supplies
ORD03664,C0342,2024-12-30,40807,Furniture
ORD03665,C0013,2025-11-26,24895,Office Supplies
ORD03666,C0041,2025-09-18,48456,Furniture
ORD03667,C0171,2024-01-20,43584,Office Supplies
ORD03668,C0268,2024-10-14,74453,Furniture
ORD03669,C0037,2025-10-16,36558,Office Supplies
ORD03670,C0092,2024-05-09,71483,Electronics
ORD03671,C0429,2024-12-01,53631,Electronics
ORD03672,C0364,2024-05-16,18672,Office Supplies
ORD03673,C0120,2024-12-31,9393,Electronics
ORD03674,C0340,2025-05-14,40329,Office Supplies
ORD03675,C0325,2025-02-19,25822,Furniture
ORD03676,C0319,2024-09-05,71821,Office Supplies
ORD03677,C0024,2024-12-24,71632,Furniture
ORD03678,C0201,2024-02-04,63203,Electronics
ORD03679,C0339,2024-09-26,30997,Furniture
ORD03680,C0344,2025-12-15,14750,Furniture
ORD03681,C0192,2025-09-12,26095,Electronics
ORD03682,C0225,2024-06-13,56324,Electronics
ORD03683,C0451,2024-02-04,71925,Office Supplies
ORD03684,C0422,2024-09-26,43808,Furniture
ORD03685,C0103,2025-10-22,11014,Furniture
ORD03686,C0229,2025-11-29,78550,Furniture
ORD03687,C0054,2024-07-02,56290,Furniture
ORD03688,C0026,2025-06-24,71179,Office Supplies
ORD03689,C0312,2025-09-11,64745,Furniture
ORD03690,C0172,2025-06-01,42946,Electronics
ORD03691,C0455,2025-04-29,78390,Office Supplies
ORD03692,C0342,2025-05-03,71631,Office Supplies
ORD03693,C0430,2024-03-24,56817,Office Supplies
ORD03694,C0215,2025-06-11,6655,Office Supplies
ORD03695,C0208,2024-12-03,11230,Electronics
ORD03696,C0295,2025-07-16,67502,Office Supplies
ORD03697,C0229,2024-10-19,40681,Office Supplies
ORD03698,C0244,2024-07-17,24683,Electronics
ORD03699,C0244,2025-10-17,60321,Office Supplies
ORD03700,C0392,2024-11-26,39453,Furniture
ORD03701,C0237,2024-10-19,63522,Office Supplies
ORD03702,C0237,2024-01-24,53012,Electronics
ORD03703,C0267,2025-10-15,45809,Office Supplies
ORD03704,C0174,2025-07-19,67521,Office Supplies
ORD03705,C0098,2024-11-15,71817,Furniture
ORD03706,C0442,2025-02-28,38169,Office Supplies
ORD03707,C0119,2024-06-19,62132,Office Supplies
ORD03708,C0187,2024-11-11,11787,Electronics
ORD03709,C0372,2024-11-25,56808,Furniture
ORD03710,C0077,2025-04-29,60499,Electronics
ORD03711,C0468,2024-03-27,46125,Furniture
ORD03712,C0083,2025-02-03,53553,Office Supplies
ORD03713,C0290,2025-07-04,11652,Office Supplies
ORD03714,C0030,2025-01-11,17486,Furniture
ORD03715,C0414,2025-08-24,20591,Electronics
ORD03716,C0024,2025-07-25,43694,Furniture
ORD03717,C0204,2024-08-31,14361,Furniture
ORD03718,C0369,2024-10-11,54616,Electronics
ORD03719,C0205,2025-12-03,53668,Office Supplies
ORD03720,C0159,2025-07-31,27341,Electronics
ORD03721,C0123,2025-05-11,44873,Furniture
ORD03722,C0356,2025-07-05,28602,Office Supplies
ORD03723,C0267,2024-07-25,30474,Electronics
ORD03724,C0335,2024-04-01,35527,Office Supplies
ORD03725,C0128,2025-10-28,21272,Furniture
ORD03726,C0436,2024-10-19,68006,Furniture
ORD03727,C0477,2025-08-14,22572,Office Supplies
ORD03728,C0411,2025-10-07,23787,Office Supplies
ORD03729,C0005,2025-02-07,57313,Furniture
ORD03730,C0165,2024-07-31,34906,Furniture
ORD03731,C0313,2025-04-04,12490,Electronics
ORD03732,C0291,2024-01-22,3810,Electronics
ORD03733,C0433,2025-07-03,11803,Electronics
ORD03734,C0021,2024-01-21,27899,Electronics
ORD03735,C0383,2025-03-04,53322,Furniture
ORD03736,C0435,2024-04-02,62144,Office Supplies
ORD03737,C0007,2025-06-04,68034,Furniture
ORD03738,C0408,2024-09-19,41427,Office Supplies
ORD03739,C0320,2025-12-22,77067,Electronics
ORD03740,C0201,2024-05-27,65773,Office Supplies
ORD03741,C0249,2025-02-27,46309,Electronics
ORD03742,C0076,2025-09-15,39666,Electronics
ORD03743,C0182,2024-03-04,12151,Electronics
ORD03744,C0069,2025-08-10,16260,Furniture
ORD03745,C0490,2024-07-25,49290,Electronics
ORD03746,C0234,2024-12-01,77741,Electronics
ORD03747,C0500,2025-05-07,10572,Office Supplies
ORD03748,C0238,2025-02-08,52691,Electronics
ORD03749,C0193,2024-06-20,38831,Electronics
ORD03750,C0311,2024-07-13,28866,Office Supplies
ORD03751,C0013,2024-04-22,7350,Furniture
ORD03752,C0452,2025-11-29,6824,Electronics
ORD03753,C0225,2025-04-17,39493,Furniture
ORD03754,C0203,2024-01-21,71677,Electronics
ORD03755,C0152,2025-07-26,50185,Furniture
ORD03756,C0295,2024-04-29,64880,Office Supplies
ORD03757,C0166,2024-01-10,60738,Office Supplies
ORD03758,C0389,2024-07-26,13473,Electronics
ORD03759,C0492,2024-07-28,30180,Electronics
ORD03760,C0439,2024-11-22,30656,Furniture
ORD03761,C0307,2025-05-25,50455,Electronics
ORD03762,C0053,2025-05-16,38580,Electronics
ORD03763,C0327,2024-01-31,30003,Furniture
ORD03764,C0179,2024-04-17,40081,Electronics
ORD03765,C0195,2024-10-13,74548,Office Supplies
ORD03766,C0378,2025-02-22,51397,Office Supplies
ORD03767,C0351,2025-08-14,74362,Electronics
ORD03768,C0471,2024-07-13,60491,Office Supplies
ORD03769,C0447,2024-07-16,18126,Furniture
ORD03770,C0271,2025-02-06,5212,Electronics
ORD03771,C0416,2025-06-22,38993,Office Supplies
ORD03772,C0320,2025-02-27,29239,Furniture
ORD03773,C0188,2024-12-30,3201,Electronics
ORD03774,C0073,2024-03-08,79673,Office Supplies
ORD03775,C0411,2025-08-03,11609,Furniture
ORD03776,C0474,2025-11-23,78605,Office Supplies
ORD03777,C0302,2024-12-22,17932,Furniture
ORD03778,C0098,2024-12-10,76588,Furniture
ORD03779,C0122,2024-01-08,12007,Office Supplies
ORD03780,C0199,2025-01-08,36596,Office Supplies
ORD03781,C0374,2025-05-14,8613,Furniture
ORD03782,C0406,2025-09-30,39006,Furniture
ORD03783,C0185,2025-11-25,77992,Office Supplies
ORD03784,C0052,2024-09-23,42031,Electronics
ORD03785,C0395,2024-03-13,1592,Electronics
ORD03786,C0020,2025-10-17,27847,Office Supplies
ORD03787,C0280,2025-11-13,63433,Electronics
ORD03788,C0324,2025-04-07,10546,Electronics
ORD03789,C0429,2025-10-12,57299,Electronics
ORD03790,C0435,2024-10-21,18225,Electronics
ORD03791,C0073,2024-04-11,1806,Electronics
ORD03792,C0147,2025-02-21,71953,Furniture
ORD03793,C0312,2025-04-27,47356,Electronics
ORD03794,C0042,2024-02-11,8925,Office Supplies
ORD03795,C0146,2025-07-18,57572,Furniture
ORD03796,C0154,2024-06-28,46488,Office Supplies
ORD03797,C0483,2024-12-05,57813,Office Supplies
ORD03798,C0265,2025-01-27,19637,Electronics
ORD03799,C0085,2025-09-24,8229,Office Supplies
ORD03800,C0330,2024-11-25,35901,Furniture
ORD03801,C0413,2024-04-06,61291,Electronics
ORD03802,C0010,2024-12-21,51168,Furniture
ORD03803,C0110,2025-09-06,19817,Office Supplies
ORD03804,C0111,2025-12-15,54934,Office Supplies
ORD03805,C0428,2024-02-03,62030,Electronics
ORD03806,C0427,2025-01-24,33923,Office Supplies
ORD03807,C0265,2025-10-23,65549,Electronics
ORD03808,C0367,2024-09-03,44832,Office Supplies
ORD03809,C0494,2024-07-11,74602,Office Supplies
ORD03810,C0464,2025-08-12,44749,Electronics
ORD03811,C0237,2025-01-08,19185,Electronics
ORD03812,C0156,2025-04-20,64324,Electronics
ORD03813,C0021,2024-11-09,69296,Electronics
ORD03814,C0358,2024-01-08,59544,Furniture
ORD03815,C0067,2025-04-18,33592,Electronics
ORD03816,C0186,2024-12-17,28954,Office Supplies
ORD03817,C0081,2025-04-16,41235,Electronics
ORD03818,C0286,2024-08-27,21445,Office Supplies
ORD03819,C0420,2025-02-08,22140,Electronics
ORD03820,C0173,2024-02-29,56787,Electronics
ORD03821,C0156,2025-06-26,28644,Furniture
ORD03822,C0121,2025-11-27,18950,Electronics
ORD03823,C0439,2024-01-03,10346,Furniture
ORD03824,C0459,2025-02-24,34634,Furniture
ORD03825,C0248,2025-01-07,4916,Electronics
ORD03826,C0272,2024-02-27,79935,Furniture
ORD03827,C0379,2024-10-29,12152,Office Supplies
ORD03828,C0162,2025-12-12,22685,Electronics
ORD03829,C0109,2025-08-21,65879,Electronics
ORD03830,C0433,2024-02-14,16849,Office Supplies
ORD03831,C0477,2024-01-21,37208,Furniture
ORD03832,C0111,2024-08-11,5699,Furniture
ORD03833,C0391,2024-02-14,77534,Office Supplies
ORD03834,C0028,2025-08-17,77999,Electronics
ORD03835,C0420,2024-09-17,6377,Office Supplies
ORD03836,C0297,2025-02-22,3586,Electronics
ORD03837,C0374,2025-06-25,64011,Furniture
ORD03838,C0258,2024-10-25,70039,Furniture
ORD03839,C0192,2024-12-01,69343,Office Supplies
ORD03840,C0156,2024-06-08,22333,Furniture
ORD03841,C0095,2025-04-20,58651,Furniture
ORD03842,C0268,2024-12-26,62284,Furniture
ORD03843,C0188,2025-12-10,57980,Furniture
ORD03844,C0160,2024-05-24,77194,Electronics
ORD03845,C0254,2025-05-20,45731,Electronics
ORD03846,C0045,2025-09-09,28549,Electronics
ORD03847,C0412,2025-01-03,18103,Office Supplies
ORD03848,C0209,2025-03-27,41912,Office Supplies
ORD03849,C0144,2024-05-20,25513,Electronics
ORD03850,C0047,2025-03-10,51512,Electronics
ORD03851,C0314,2024-12-29,23896,Electronics
ORD03852,C0261,2024-04-14,36993,Office Supplies
ORD03853,C0281,2025-04-05,10924,Office Supplies
ORD03854,C0148,2024-07-04,3851,Office Supplies
ORD03855,C0469,2025-12-18,30150,Office Supplies
ORD03856,C0163,2025-04-12,66370,Furniture
ORD03857,C0319,2024-08-13,16755,Electronics
ORD03858,C0130,2024-02-21,38997,Office Supplies
ORD03859,C0126,2025-06-13,51233,Office Supplies
ORD03860,C0495,2024-08-06,50154,Electronics
ORD03861,C0387,2024-08-22,9911,Furniture
ORD03862,C0174,2025-10-16,47034,Electronics
ORD03863,C0112,2025-04-23,27227,Office Supplies
ORD03864,C0153,2025-05-09,62332,Office Supplies
ORD03865,C0222,2024-08-10,9178,Office Supplies
ORD03866,C0489,2025-03-20,42979,Office Supplies
ORD03867,C0183,2025-06-05,19724,Furniture
ORD03868,C0452,2025-03-17,47686,Furniture
ORD03869,C0473,2025-10-06,51905,Office Supplies
ORD03870,C0301,2024-03-10,46259,Office Supplies
ORD03871,C0327,2025-07-21,75708,Furniture
ORD03872,C0113,2025-10-12,4739,Office Supplies
ORD03873,C0126,2025-12-30,65437,Office Supplies
